ID_DISTRITO_LOCAL,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,PNA,MORENA,PH,PES,PPG,PRI_PVEM,PRD_PT,NUM_VOTOS_CAN_NREG,VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,PARTICIPACION
7,ACAPULCO DE JUAREZ,355,C1,14,137,73,27,5,15,1,4,2,4,8,5,7,0,17,319,569,56.06%
7,ACAPULCO DE JUAREZ,362,B,15,99,62,10,5,17,3,6,0,2,0,5,0,0,20,244,662,36.86%
7,ACAPULCO DE JUAREZ,362,C1,10,105,55,9,6,13,7,9,0,5,0,5,9,0,12,245,661,37.07%
7,ACAPULCO DE JUAREZ,362,C2,8,120,51,21,13,20,1,4,1,5,1,6,5,0,12,268,661,40.54%
7,ACAPULCO DE JUAREZ,363,B,5,201,36,16,2,3,4,2,2,1,0,3,2,0,7,284,414,68.60%
7,ACAPULCO DE JUAREZ,363,E1,6,163,19,27,2,37,1,1,3,3,1,1,1,0,10,275,390,70.51%
7,ACAPULCO DE JUAREZ,363,E1C1,13,114,16,27,4,29,0,1,2,4,0,4,2,1,16,233,389,59.90%
7,ACAPULCO DE JUAREZ,367,B,14,164,83,28,12,19,2,3,2,1,2,0,8,0,42,380,652,58.28%
7,ACAPULCO DE JUAREZ,368,B,3,135,27,10,7,30,4,0,9,9,2,7,2,0,21,266,588,45.24%
7,ACAPULCO DE JUAREZ,368,C1,2,176,29,9,11,23,1,5,8,22,2,3,2,0,18,311,588,52.89%
7,ACAPULCO DE JUAREZ,368,C2,2,148,35,15,24,4,4,13,7,13,3,2,1,,10,281,588,47.79%
7,ACAPULCO DE JUAREZ,368,C3,3,147,42,10,14,38,2,2,5,7,2,1,1,,14,288,587,49.06%
7,ACAPULCO DE JUAREZ,368,E1,2,190,69,53,15,54,0,17,4,0,3,7,2,0,19,435,719,60.50%
7,ACAPULCO DE JUAREZ,369,B,4,144,51,13,19,29,0,0,4,4,1,9,10,0,12,300,610,49.18%
7,ACAPULCO DE JUAREZ,369,C1,2,196,43,8,19,19,1,5,1,5,2,7,8,0,13,329,609,54.02%
7,ACAPULCO DE JUAREZ,370,B,6,116,33,7,32,8,5,9,2,1,0,10,0,0,9,238,570,41.75%
7,ACAPULCO DE JUAREZ,370,C1,10,116,32,16,33,21,3,2,0,2,2,0,0,0,12,249,570,43.68%
7,ACAPULCO DE JUAREZ,370,C2,12,114,49,15,40,17,3,8,1,3,2,154,64,,6,488,570,85.61%
7,ACAPULCO DE JUAREZ,371,B,9,125,51,45,8,5,3,4,0,1,3,0,3,0,22,279,549,50.82%
7,ACAPULCO DE JUAREZ,371,C1,1,121,54,7,5,9,4,0,0,2,1,2,1,0,17,224,548,40.88%
7,ACAPULCO DE JUAREZ,371,E1,13,143,31,9,10,16,1,3,3,1,0,6,4,0,15,255,493,51.72%
7,ACAPULCO DE JUAREZ,371,E1C1,8,138,45,12,11,15,1,2,1,0,0,3,2,0,10,248,492,50.41%
7,ACAPULCO DE JUAREZ,372,B,9,154,71,28,5,4,2,2,2,2,1,0,0,0,14,294,569,51.67%
7,ACAPULCO DE JUAREZ,372,C1,7,132,55,34,16,4,3,4,3,6,0,0,0,0,9,273,569,47.98%
7,ACAPULCO DE JUAREZ,372,C2,7,142,50,33,8,7,2,0,0,4,1,8,3,0,12,277,568,48.77%
7,ACAPULCO DE JUAREZ,373,B,10,180,72,14,7,19,3,9,2,3,1,3,3,3,14,343,748,45.86%
7,ACAPULCO DE JUAREZ,373,C1,11,204,77,8,6,17,1,9,0,4,3,4,1,2,14,361,748,48.26%
7,ACAPULCO DE JUAREZ,373,C2,4,18,63,10,6,22,1,7,7,0,0,7,5,0,14,164,748,21.93%
7,ACAPULCO DE JUAREZ,374,B,18,196,69,9,9,14,1,4,0,5,1,5,5,0,13,349,720,48.47%
7,ACAPULCO DE JUAREZ,374,C1,14,181,62,13,12,23,4,8,2,6,0,4,3,0,16,348,720,48.33%
7,ACAPULCO DE JUAREZ,374,C2,6,173,62,13,11,30,2,2,1,4,3,4,4,0,19,334,719,46.45%
7,ACAPULCO DE JUAREZ,375,B,3,123,34,75,20,5,2,16,0,3,4,6,6,0,18,315,465,67.74%
7,ACAPULCO DE JUAREZ,375,C1,0,140,31,38,25,4,2,9,0,2,3,2,7,0,15,278,465,59.78%
7,ACAPULCO DE JUAREZ,376,B,9,231,32,66,38,6,1,3,1,4,2,0,0,0,23,416,630,66.03%
7,ACAPULCO DE JUAREZ,377,B,8,149,19,29,40,6,0,3,2,1,2,11,1,1,9,281,491,57.23%
7,ACAPULCO DE JUAREZ,377,C1,4,155,49,44,36,11,3,0,1,1,5,7,11,0,20,347,490,70.82%
7,ACAPULCO DE JUAREZ,377,E1,1,161,18,14,26,24,3,1,1,8,1,7,5,0,10,280,622,45.02%
7,ACAPULCO DE JUAREZ,378,B,4,137,10,16,57,13,0,0,0,3,5,0,0,0,23,268,522,51.34%
7,ACAPULCO DE JUAREZ,378,C1,6,161,17,21,30,22,1,3,0,3,1,7,1,0,16,289,521,55.47%
7,ACAPULCO DE JUAREZ,378,E1,14,170,24,26,33,13,1,0,4,8,6,3,1,0,13,316,533,59.29%
7,ACAPULCO DE JUAREZ,379,B,9,182,24,23,14,12,0,5,1,1,2,8,0,0,6,287,521,55.09%
7,ACAPULCO DE JUAREZ,379,C1,6,133,35,26,14,13,0,3,1,1,3,0,0,0,20,255,521,48.94%
7,ACAPULCO DE JUAREZ,379,C2,7,162,31,27,21,22,2,5,0,2,2,12,3,0,13,309,521,59.31%
7,ACAPULCO DE JUAREZ,380,B,2,146,74,58,12,10,5,3,0,3,0,7,5,0,20,345,557,61.94%
7,ACAPULCO DE JUAREZ,380,C1,7,119,92,49,15,8,7,1,0,1,1,8,12,0,22,342,557,61.40%
7,ACAPULCO DE JUAREZ,380,C2,13,150,92,41,8,7,1,0,0,0,2,3,1,0,19,337,557,60.50%
7,ACAPULCO DE JUAREZ,381,B,4,116,41,15,2,16,7,9,0,1,1,18,7,0,12,249,462,53.90%
7,ACAPULCO DE JUAREZ,381,C1,5,126,35,24,5,9,1,8,0,4,0,5,10,0,10,242,461,52.49%
7,ACAPULCO DE JUAREZ,382,B,7,108,37,19,13,6,2,2,0,1,1,7,10,0,1,214,417,51.32%
7,ACAPULCO DE JUAREZ,382,C1,1,148,35,15,8,12,5,2,0,1,1,4,0,0,15,247,417,59.23%
8,ACAPULCO DE JUAREZ,1,B,14,132,119,0,0,25,3,10,4,2,1,0,0,1,22,333,686,48.54%
8,ACAPULCO DE JUAREZ,1,C1,11,112,11,5,5,52,3,15,5,4,2,0,0,0,15,240,686,34.99%
8,ACAPULCO DE JUAREZ,2,B,20,104,65,5,6,43,3,4,2,1,4,2,1,0,9,269,547,49.18%
8,ACAPULCO DE JUAREZ,2,C1,7,119,65,3,3,40,3,12,3,4,5,0,0,0,14,278,547,50.82%
8,ACAPULCO DE JUAREZ,3,B,11,121,54,5,5,57,1,7,2,0,2,4,4,0,0,273,567,48.15%
8,ACAPULCO DE JUAREZ,3,C1,14,95,53,1,5,43,8,9,3,3,0,1,0,1,12,248,567,43.74%
8,ACAPULCO DE JUAREZ,3,C2,10,78,44,3,7,42,5,6,1,0,3,3,0,0,7,209,566,36.93%
8,ACAPULCO DE JUAREZ,3,C3,6,91,70,0,7,47,3,6,2,2,5,3,2,0,15,259,566,45.76%
8,ACAPULCO DE JUAREZ,4,B,16,80,64,4,6,17,6,4,2,0,3,2,2,2,18,226,490,46.12%
8,ACAPULCO DE JUAREZ,4,C1,10,75,151,0,9,22,3,4,0,2,3,0,0,0,11,290,490,59.18%
8,ACAPULCO DE JUAREZ,5,B,8,62,61,2,7,13,2,7,1,3,1,0,4,0,14,185,402,46.02%
8,ACAPULCO DE JUAREZ,5,C1,7,70,70,2,3,9,2,7,0,3,0,0,1,0,16,190,402,47.26%
8,ACAPULCO DE JUAREZ,6,B,10,75,32,0,6,29,5,4,0,0,1,0,0,0,17,179,416,43.03%
8,ACAPULCO DE JUAREZ,6,C1,15,70,41,5,2,39,3,6,1,2,3,0,0,0,8,195,416,46.88%
8,ACAPULCO DE JUAREZ,7,B,5,135,51,3,12,30,4,10,2,4,2,4,3,0,18,283,676,41.86%
8,ACAPULCO DE JUAREZ,7,C1,6,112,61,2,13,27,0,9,3,2,2,5,3,0,22,267,675,39.56%
8,ACAPULCO DE JUAREZ,8,B,15,82,59,2,8,11,0,7,1,5,3,1,1,1,11,207,448,46.21%
8,ACAPULCO DE JUAREZ,8,C1,16,77,43,3,7,24,3,6,1,1,0,2,1,0,7,191,448,42.63%
8,ACAPULCO DE JUAREZ,9,B,11,73,33,6,5,18,2,3,0,1,1,0,3,0,11,167,402,41.54%
8,ACAPULCO DE JUAREZ,9,C1,6,70,37,2,5,14,3,2,0,2,2,1,1,0,6,151,402,37.56%
8,ACAPULCO DE JUAREZ,10,B,6,82,56,6,1,23,0,0,0,3,0,3,4,0,13,197,479,41.13%
8,ACAPULCO DE JUAREZ,10,C1,3,90,43,2,9,13,1,12,2,4,2,5,3,0,12,201,478,42.05%
8,ACAPULCO DE JUAREZ,11,B,5,70,51,3,8,8,2,8,2,1,3,6,1,0,10,178,487,36.55%
8,ACAPULCO DE JUAREZ,11,C1,11,86,38,2,7,8,0,2,0,0,0,1,2,0,10,167,487,34.29%
8,ACAPULCO DE JUAREZ,12,B,13,58,57,3,3,15,2,10,1,2,2,0,6,0,7,179,481,37.21%
8,ACAPULCO DE JUAREZ,12,C1,8,77,74,6,2,16,7,4,1,4,0,2,5,0,5,211,481,43.87%
8,ACAPULCO DE JUAREZ,13,B,11,15,62,5,5,25,0,12,2,2,3,5,7,0,14,168,681,24.67%
8,ACAPULCO DE JUAREZ,13,C1,15,124,69,5,6,21,2,9,2,5,1,5,2,0,16,282,681,41.41%
8,ACAPULCO DE JUAREZ,110,B,7,142,66,7,11,42,0,7,5,2,6,0,0,0,12,307,670,45.82%
8,ACAPULCO DE JUAREZ,110,C1,9,117,51,0,13,44,0,11,6,0,1,1,6,0,16,275,670,41.04%
8,ACAPULCO DE JUAREZ,110,C2,8,131,49,7,10,36,3,7,3,3,4,4,4,0,12,281,670,41.94%
8,ACAPULCO DE JUAREZ,110,C3,7,148,50,4,17,28,4,6,8,2,2,9,4,0,13,302,670,45.07%
8,ACAPULCO DE JUAREZ,110,C4,8,157,69,9,8,39,4,7,6,2,4,9,1,0,20,343,669,51.27%
8,ACAPULCO DE JUAREZ,123,B,10,84,46,7,10,36,4,15,3,2,6,5,3,0,13,244,595,41.01%
8,ACAPULCO DE JUAREZ,123,C1,26,78,46,2,8,31,3,9,7,1,2,1,2,0,11,227,595,38.15%
8,ACAPULCO DE JUAREZ,123,C2,10,109,55,3,10,37,0,19,2,0,1,2,1,0,17,266,594,44.78%
8,ACAPULCO DE JUAREZ,123,C3,15,93,52,2,15,55,2,8,2,0,4,1,0,0,19,268,594,45.12%
8,ACAPULCO DE JUAREZ,124,B,6,95,80,4,4,56,6,4,6,2,0,3,3,0,14,283,643,44.01%
8,ACAPULCO DE JUAREZ,124,C1,16,93,71,3,7,49,3,10,7,1,5,3,2,0,8,278,642,43.30%
8,ACAPULCO DE JUAREZ,124,C2,7,107,66,6,7,58,2,5,7,1,2,0,0,0,6,274,642,42.68%
8,ACAPULCO DE JUAREZ,125,B,13,117,39,5,5,48,2,6,2,2,2,3,1,0,17,262,577,45.41%
8,ACAPULCO DE JUAREZ,125,C1,10,105,47,7,12,43,2,11,4,0,4,3,2,0,16,266,577,46.10%
8,ACAPULCO DE JUAREZ,125,C2,9,114,39,5,6,69,0,2,4,2,1,1,2,0,9,263,576,45.66%
8,ACAPULCO DE JUAREZ,125,S1,28,268,94,15,15,63,0,11,2,1,5,3,1,0,14,520,0,#DIV/0!
8,ACAPULCO DE JUAREZ,126,B,14,104,29,5,12,24,3,2,1,2,3,3,0,0,8,210,512,41.02%
8,ACAPULCO DE JUAREZ,126,C1,5,111,28,10,10,29,0,4,2,2,0,0,0,0,8,209,511,40.90%
8,ACAPULCO DE JUAREZ,126,C2,4,113,31,8,6,31,2,2,1,3,2,1,1,0,4,209,511,40.90%
8,ACAPULCO DE JUAREZ,166,B,9,161,41,2,10,49,3,10,2,2,3,3,2,2,11,310,657,47.18%
8,ACAPULCO DE JUAREZ,166,C1,9,141,40,7,13,51,3,5,1,3,0,1,3,3,19,299,657,45.51%
8,ACAPULCO DE JUAREZ,166,C2,16,132,55,2,14,65,2,5,2,4,2,9,0,3,22,333,657,50.68%
8,ACAPULCO DE JUAREZ,167,B,9,106,95,8,21,67,2,8,7,5,5,1,5,0,13,352,720,48.89%
8,ACAPULCO DE JUAREZ,167,C1,8,141,89,7,25,65,0,8,9,2,10,5,2,0,25,396,719,55.08%
8,ACAPULCO DE JUAREZ,168,B,12,113,76,4,8,34,4,8,0,3,4,5,7,0,11,289,569,50.79%
8,ACAPULCO DE JUAREZ,168,C1,10,122,81,0,8,43,3,4,2,0,3,5,2,0,18,301,568,52.99%
8,COYUCA DE BENITEZ,883,B,4,123,44,6,87,25,1,12,3,1,0,3,1,0,16,326,565,57.70%
8,COYUCA DE BENITEZ,883,C1,3,102,56,8,63,33,1,15,4,0,3,1,1,0,12,302,564,53.55%
8,COYUCA DE BENITEZ,883,C2,3,100,58,8,80,21,0,14,5,2,0,1,2,0,12,306,564,54.26%
8,COYUCA DE BENITEZ,884,B,6,123,106,11,71,21,2,11,5,2,0,1,2,0,10,371,600,61.83%
8,COYUCA DE BENITEZ,884,C1,8,130,73,9,75,20,2,14,5,1,0,1,3,0,26,367,600,61.17%
8,COYUCA DE BENITEZ,885,B,4,112,81,8,54,18,4,21,4,3,2,0,2,0,13,326,602,54.15%
8,COYUCA DE BENITEZ,885,C1,4,146,69,21,52,21,5,15,5,0,3,0,0,0,11,352,601,58.57%
8,COYUCA DE BENITEZ,886,B,7,105,44,4,26,19,1,9,3,3,1,0,0,0,7,229,380,60.26%
8,COYUCA DE BENITEZ,886,C1,6,102,42,12,26,25,2,7,1,0,3,3,0,0,8,237,380,62.37%
8,COYUCA DE BENITEZ,886,S1,10,108,93,13,39,32,1,9,6,2,1,0,0,0,14,328,0,#DIV/0!
8,COYUCA DE BENITEZ,887,B,3,115,18,6,93,25,1,22,0,1,2,0,0,0,12,298,486,61.32%
8,COYUCA DE BENITEZ,887,C1,14,106,91,15,43,19,1,10,0,2,4,0,0,0,5,310,485,63.92%
8,COYUCA DE BENITEZ,888,B,1,103,55,11,55,28,2,7,4,1,3,0,2,0,14,286,538,53.16%
8,COYUCA DE BENITEZ,888,C1,3,119,60,5,38,13,1,5,3,1,4,0,0,0,0,252,538,46.84%
8,COYUCA DE BENITEZ,888,C2,5,116,75,7,46,13,2,10,4,0,1,1,0,0,10,290,537,54.00%
8,COYUCA DE BENITEZ,889,B,6,140,76,11,42,28,3,16,2,1,0,2,3,0,20,350,561,62.39%
8,COYUCA DE BENITEZ,889,C1,40,89,48,9,34,31,9,21,31,3,2,2,0,0,15,334,561,59.54%
8,COYUCA DE BENITEZ,889,C2,4,129,81,3,31,29,0,17,2,1,3,0,0,0,0,300,560,53.57%
8,COYUCA DE BENITEZ,890,B,6,124,74,0,61,18,3,12,7,0,1,0,0,0,14,320,503,63.62%
8,COYUCA DE BENITEZ,890,C1,13,72,31,5,44,39,5,16,34,1,5,116,36,0,13,430,503,85.49%
8,COYUCA DE BENITEZ,890,C2,3,93,59,6,56,36,3,12,7,1,1,2,1,0,12,292,503,58.05%
8,COYUCA DE BENITEZ,891,B,6,61,34,9,95,11,1,0,7,0,0,4,0,0,24,252,375,67.20%
8,COYUCA DE BENITEZ,892,B,1,96,7,1,88,39,1,1,0,0,0,4,1,0,24,263,484,54.34%
8,COYUCA DE BENITEZ,893,B,2,90,87,4,11,22,1,0,7,0,0,2,0,0,6,232,338,68.64%
8,COYUCA DE BENITEZ,894,B,15,93,32,14,35,39,2,1,0,1,4,1,0,0,11,248,409,60.64%
8,COYUCA DE BENITEZ,894,C1,11,115,44,6,25,59,2,1,11,0,2,0,0,0,9,285,408,69.85%
8,COYUCA DE BENITEZ,895,B,1,141,14,4,71,30,0,5,4,0,1,1,0,0,21,293,550,53.27%
8,COYUCA DE BENITEZ,895,C1,2,127,25,1,83,19,1,6,5,0,1,3,1,0,21,295,550,53.64%
8,COYUCA DE BENITEZ,895,C2,0,154,31,3,70,70,29,1,1,5,3,3,0,0,25,395,550,71.82%
8,COYUCA DE BENITEZ,896,B,4,128,46,6,86,43,3,5,6,0,0,3,2,0,16,348,647,53.79%
8,COYUCA DE BENITEZ,897,B,5,102,36,2,57,3,1,2,4,0,0,0,0,0,23,235,393,59.80%
8,COYUCA DE BENITEZ,898,B,4,50,43,11,44,85,2,3,10,0,2,0,0,0,19,273,487,56.06%
8,COYUCA DE BENITEZ,899,B,1,117,32,8,104,77,1,4,16,1,0,4,0,0,30,395,594,66.50%
8,COYUCA DE BENITEZ,900,B,1,134,19,1,80,53,0,0,2,0,1,0,0,0,16,307,439,69.93%
8,COYUCA DE BENITEZ,901,B,1,58,8,3,57,1,1,0,0,0,0,24,0,0,0,153,235,65.11%
8,COYUCA DE BENITEZ,902,B,2,51,10,1,48,39,0,2,1,0,1,2,1,0,8,166,314,52.87%
8,COYUCA DE BENITEZ,903,B,5,147,57,4,69,39,3,5,8,0,6,0,0,19,19,381,596,63.93%
8,COYUCA DE BENITEZ,903,C1,15,143,50,5,94,39,3,3,4,1,7,0,0,0,22,386,596,64.77%
8,COYUCA DE BENITEZ,904,B,1,40,8,0,28,26,0,0,13,1,1,0,0,0,13,131,192,68.23%
8,COYUCA DE BENITEZ,905,B,3,129,35,4,73,41,0,1,12,0,1,0,1,0,4,304,418,72.73%
8,COYUCA DE BENITEZ,906,B,0,86,31,3,19,2,0,0,3,1,0,1,0,0,0,146,207,70.53%
8,COYUCA DE BENITEZ,907,B,2,146,43,9,65,113,2,3,8,10,0,0,0,0,0,401,606,66.17%
8,COYUCA DE BENITEZ,907,C1,3,132,51,6,82,104,2,1,13,0,4,0,0,0,0,398,606,65.68%
8,COYUCA DE BENITEZ,908,B,7,107,74,4,49,61,0,1,10,0,0,0,0,0,26,339,532,63.72%
8,COYUCA DE BENITEZ,908,C1,5,107,58,6,65,74,0,4,6,0,0,0,0,0,23,348,532,65.41%
8,COYUCA DE BENITEZ,909,B,6,110,168,16,33,59,2,1,11,0,0,1,4,0,27,438,641,68.33%
8,COYUCA DE BENITEZ,909,C1,3,126,151,6,28,52,0,1,13,3,2,1,0,0,25,411,641,64.12%
8,COYUCA DE BENITEZ,910,B,5,182,130,9,110,28,1,15,5,0,2,0,0,0,22,509,707,71.99%
8,COYUCA DE BENITEZ,911,B,4,75,68,14,29,17,2,2,4,2,2,0,1,0,12,232,312,74.36%
8,COYUCA DE BENITEZ,912,B,4,211,37,8,109,47,6,5,15,0,2,0,0,0,10,454,748,60.70%
8,COYUCA DE BENITEZ,913,B,2,118,75,5,63,13,3,9,5,1,3,1,0,0,17,315,536,58.77%
8,COYUCA DE BENITEZ,913,C1,4,149,84,3,65,11,3,9,3,0,3,2,2,0,11,349,535,65.23%
8,COYUCA DE BENITEZ,914,B,1,115,49,8,65,154,1,3,5,0,0,3,2,0,11,417,646,64.55%
8,COYUCA DE BENITEZ,915,B,2,109,60,8,36,22,5,15,1,0,1,1,0,0,10,270,414,65.22%
8,COYUCA DE BENITEZ,915,C1,0,113,63,0,43,17,6,17,3,1,2,0,0,0,6,271,414,65.46%
8,COYUCA DE BENITEZ,916,B,1,141,73,7,76,9,0,3,8,1,0,1,0,0,16,336,476,70.59%
8,COYUCA DE BENITEZ,917,B,3,177,35,3,75,19,2,4,0,0,0,5,0,0,24,347,574,60.45%
8,COYUCA DE BENITEZ,917,C1,1,188,38,6,48,6,5,8,1,0,0,7,0,0,20,328,573,57.24%
8,COYUCA DE BENITEZ,917,C2,2,186,41,1,58,9,3,8,0,0,0,1,0,0,14,323,573,56.37%
8,COYUCA DE BENITEZ,918,B,3,124,24,6,44,42,1,3,4,0,2,2,1,0,8,264,442,59.73%
8,COYUCA DE BENITEZ,918,C1,3,130,32,0,0,85,0,3,2,1,0,0,0,0,7,263,442,59.50%
8,COYUCA DE BENITEZ,919,B,6,184,75,6,75,70,6,5,6,2,4,0,0,0,0,439,660,66.52%
8,COYUCA DE BENITEZ,920,B,2,66,30,5,16,31,1,6,2,0,0,0,0,0,13,172,259,66.41%
8,COYUCA DE BENITEZ,921,B,0,144,33,10,76,8,0,1,3,1,3,1,0,0,7,287,413,69.49%
8,COYUCA DE BENITEZ,922,B,6,183,111,8,58,15,1,12,0,0,0,1,3,0,24,422,726,58.13%
8,COYUCA DE BENITEZ,923,B,1,105,181,18,81,13,2,13,5,1,2,0,0,0,25,447,736,60.73%
8,COYUCA DE BENITEZ,924,B,1,11,7,3,37,12,0,0,1,0,0,1,0,0,1,74,141,52.48%
8,COYUCA DE BENITEZ,925,B,3,96,56,8,60,50,1,2,8,2,5,6,2,0,10,309,519,59.54%
8,COYUCA DE BENITEZ,925,C1,0,80,79,8,66,42,2,0,3,1,4,3,3,0,20,311,519,59.92%
8,COYUCA DE BENITEZ,925,E1,0,73,52,3,31,31,0,2,1,1,0,1,0,0,7,202,351,57.55%
8,COYUCA DE BENITEZ,926,B,3,154,80,19,94,98,28,2,4,4,2,1,1,2,7,499,516,96.71%
8,COYUCA DE BENITEZ,926,C1,2,163,85,15,86,16,2,7,1,1,10,3,15,0,15,421,516,81.59%
8,COYUCA DE BENITEZ,926,E1,4,87,87,6,16,19,2,0,3,3,0,3,3,0,16,249,468,53.21%
8,COYUCA DE BENITEZ,927,B,1,41,79,5,7,8,0,0,0,0,1,0,4,0,2,148,197,75.13%
8,COYUCA DE BENITEZ,928,B,14,137,64,4,11,22,1,9,1,2,2,2,1,0,18,288,422,68.25%
8,COYUCA DE BENITEZ,928,C1,16,130,54,12,16,17,1,13,0,0,1,2,2,0,10,274,422,64.93%
8,COYUCA DE BENITEZ,929,B,4,112,139,5,87,26,4,3,0,1,0,0,0,0,0,381,499,76.35%
8,COYUCA DE BENITEZ,929,C1,3,96,159,5,67,15,4,3,1,0,0,0,0,0,9,362,499,72.55%
8,COYUCA DE BENITEZ,930,B,5,93,23,7,39,17,0,1,0,0,0,0,0,0,6,191,287,66.55%
8,COYUCA DE BENITEZ,931,B,11,130,86,16,47,103,1,5,1,1,1,1,0,0,15,418,728,57.42%
8,COYUCA DE BENITEZ,931,C1,10,154,74,4,40,106,2,4,2,5,0,3,1,2,15,422,728,57.97%
8,COYUCA DE BENITEZ,931,C2,10,156,73,51,76,3,6,5,2,2,1,0,0,0,13,398,727,54.75%
8,COYUCA DE BENITEZ,932,B,4,100,71,8,42,64,2,4,4,1,1,2,2,0,14,319,547,58.32%
8,COYUCA DE BENITEZ,932,C1,4,80,71,1,41,95,2,3,1,0,2,1,2,0,10,313,547,57.22%
8,COYUCA DE BENITEZ,932,C2,6,105,52,10,31,84,1,3,3,0,1,3,0,0,13,312,547,57.04%
8,COYUCA DE BENITEZ,933,B,15,147,76,10,64,79,0,3,1,1,1,5,0,0,13,415,625,66.40%
8,COYUCA DE BENITEZ,933,C1,17,124,63,6,56,135,3,2,4,1,2,4,1,7,11,436,625,69.76%
8,COYUCA DE BENITEZ,934,B,10,200,130,8,63,48,3,8,2,3,0,0,0,0,19,494,716,68.99%
8,COYUCA DE BENITEZ,935,B,1,137,112,17,40,57,2,14,0,3,0,5,4,0,16,408,663,61.54%
8,COYUCA DE BENITEZ,936,B,5,185,56,9,112,60,3,4,3,0,3,2,3,0,17,462,717,64.44%
8,COYUCA DE BENITEZ,936,C1,3,169,54,8,78,58,1,4,4,2,2,3,4,0,8,398,642,61.99%
8,COYUCA DE BENITEZ,936,E1,6,146,33,3,64,30,2,1,0,3,3,6,0,0,12,309,470,65.74%
8,COYUCA DE BENITEZ,937,B,5,97,48,9,66,33,0,5,1,1,4,6,4,0,12,291,499,58.32%
8,COYUCA DE BENITEZ,937,C1,2,84,64,9,76,23,1,2,2,0,5,7,2,0,15,292,498,58.63%
8,COYUCA DE BENITEZ,939,B,13,132,27,8,53,18,1,0,2,0,2,5,2,0,18,281,571,49.21%
8,COYUCA DE BENITEZ,939,C1,7,138,98,6,39,20,5,2,2,2,3,5,5,0,19,351,570,61.58%
8,COYUCA DE BENITEZ,940,B,6,154,72,8,80,12,10,2,4,2,0,0,0,0,0,350,594,58.92%
8,COYUCA DE BENITEZ,941,B,38,173,62,8,111,16,6,5,10,1,1,0,0,0,12,443,687,64.48%
8,COYUCA DE BENITEZ,942,B,7,101,20,2,28,15,1,3,3,0,0,3,0,0,16,199,391,50.90%
8,COYUCA DE BENITEZ,942,C1,8,98,31,4,29,17,2,4,3,0,2,0,0,0,7,205,391,52.43%
9,ACAPULCO DE JUAREZ,112,B,20,15,63,2,2,15,4,5,1,2,1,6,11,0,16,163,703,23.19%
9,ACAPULCO DE JUAREZ,112,C1,21,101,100,6,5,21,4,4,1,0,6,4,4,0,15,292,702,41.60%
9,ACAPULCO DE JUAREZ,112,C2,16,92,99,10,7,17,1,1,2,4,3,4,6,0,17,279,702,39.74%
9,ACAPULCO DE JUAREZ,112,C3,25,97,106,4,3,18,2,3,0,1,2,3,2,0,13,279,702,39.74%
9,ACAPULCO DE JUAREZ,113,B,18,70,60,0,0,7,2,1,3,0,1,10,13,0,14,199,519,38.34%
9,ACAPULCO DE JUAREZ,113,C1,9,101,74,12,5,15,4,4,6,3,0,4,3,0,17,257,518,49.61%
9,ACAPULCO DE JUAREZ,113,C2,8,77,76,0,0,10,1,3,5,0,0,0,0,0,12,192,518,37.07%
9,ACAPULCO DE JUAREZ,114,B,17,80,94,5,9,9,4,5,1,1,3,3,5,1,22,259,700,37.00%
9,ACAPULCO DE JUAREZ,114,C1,24,91,88,8,12,15,4,6,1,6,2,3,6,0,13,279,699,39.91%
9,ACAPULCO DE JUAREZ,114,C2,16,90,82,9,14,14,7,8,1,2,2,4,5,0,15,269,699,38.48%
9,ACAPULCO DE JUAREZ,114,C3,26,103,75,9,7,7,2,6,1,4,3,2,1,0,18,264,699,37.77%
9,ACAPULCO DE JUAREZ,114,C4,24,96,90,3,12,14,4,8,4,1,1,2,8,0,10,277,699,39.63%
9,ACAPULCO DE JUAREZ,114,C5,15,103,78,14,8,9,5,3,5,1,2,10,3,0,12,268,699,38.34%
9,ACAPULCO DE JUAREZ,114,C6,14,82,97,13,13,14,3,7,1,3,6,8,9,0,14,284,699,40.63%
9,ACAPULCO DE JUAREZ,114,C7,18,88,76,8,2,16,8,4,3,2,4,6,3,0,18,256,699,36.62%
9,ACAPULCO DE JUAREZ,115,B,20,198,82,7,13,22,6,5,3,7,2,2,0,0,23,390,736,52.99%
9,ACAPULCO DE JUAREZ,115,C1,16,164,119,6,15,19,0,5,3,6,5,5,2,0,25,390,735,53.06%
9,ACAPULCO DE JUAREZ,116,B,19,134,51,20,24,11,7,1,1,4,0,9,11,0,30,322,608,52.96%
9,ACAPULCO DE JUAREZ,116,C1,20,117,82,14,14,8,4,5,1,3,0,7,7,0,21,303,607,49.92%
9,ACAPULCO DE JUAREZ,116,C2,18,124,60,16,15,19,4,6,2,2,5,3,2,0,20,296,607,48.76%
9,ACAPULCO DE JUAREZ,117,B,18,71,86,10,11,4,4,8,3,2,2,5,3,0,21,248,638,38.87%
9,ACAPULCO DE JUAREZ,117,C1,13,73,78,20,11,5,1,9,2,0,10,8,0,0,13,243,638,38.09%
9,ACAPULCO DE JUAREZ,117,C2,13,72,86,8,13,9,3,8,2,4,0,5,6,0,9,238,638,37.30%
9,ACAPULCO DE JUAREZ,117,C3,14,81,81,8,10,5,3,6,3,3,0,6,4,0,11,235,637,36.89%
