ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PPG,IH,CG,PSM,PSG,CAND_IND1,CAND_IND2,CAND_IND4,CAND_IND5,CAND_IND7,CAND_IND8,CAND_IND9,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,MORENA_ES,PAN_PRD,PRD_MC,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2221,B,1,0,B,46,41,4,2,4,0,5,13,0,1,1,0,0,0,,,,,,,,0,0,0,0,0,0,,,117,0,11,128,283,Acta casilla,,,
12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2222,B,1,0,B,117,64,24,18,12,19,27,48,1,22,2,3,2,0,,,,,,,,3,0,1,0,2,0,,,365,0,13,378,628,Acta casilla,,,
12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2222,C,1,0,C01,110,53,29,24,2,14,51,54,4,30,1,1,0,0,,,,,,,,2,2,0,1,0,0,,,378,0,15,393,627,Acta casilla,,,
12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2222,C,2,0,C02,122,36,19,13,4,22,48,43,6,20,7,2,0,2,,,,,,,,1,2,0,0,3,0,,,350,0,23,373,627,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2223,B,1,0,B,87,16,23,111,1,19,0,145,6,6,0,1,0,0,,,,,,,,0,0,0,0,0,0,,,415,0,15,430,558,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2223,C,1,0,C01,66,13,23,97,1,24,0,164,4,11,0,3,0,0,,,,,,,,0,0,0,0,4,3,,,413,0,8,421,558,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2223,C,2,0,C02,63,16,28,137,0,6,1,153,1,8,0,1,2,0,,,,,,,,0,0,0,0,4,4,,,424,0,15,439,557,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2224,B,1,0,B,84,11,24,91,0,15,2,193,3,11,0,1,0,0,,,,,,,,0,0,0,0,5,3,,,443,0,0,443,567,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2224,C,1,0,C01,51,9,25,94,0,26,2,193,12,12,0,0,0,0,,,,,,,,0,0,0,0,4,2,,,430,0,9,439,566,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2224,C,2,0,C02,71,9,26,96,1,14,2,174,6,14,0,0,1,0,,,,,,,,0,0,0,0,1,0,,,415,0,7,422,566,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2225,B,1,0,B,57,30,22,59,2,2,0,42,21,4,0,0,0,9,,,,,,,,0,0,0,0,0,0,,,248,0,9,257,281,Acta casilla,Anulada,"TEE/JIN/002/2018, TEE/JIN/025/2018, TEE/JIN/027/2018, TEE/JEC/099/2018, TEE/JEC/113/2018, ACUMULADOS",
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2225,E,1,0,E01,51,2,4,20,0,0,0,25,0,2,0,0,0,0,,,,,,,,0,0,0,0,1,0,,,105,0,3,108,134,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2226,B,1,0,B,40,7,80,108,1,23,2,42,1,1,1,0,0,0,,,,,,,,0,0,0,0,2,0,,,308,0,17,325,443,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2227,B,1,0,B,57,6,110,171,4,7,3,66,2,3,0,0,0,1,,,,,,,,0,0,0,0,1,0,,,431,0,20,451,582,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2228,B,1,0,B,33,6,61,75,2,1,2,52,2,4,0,0,0,0,,,,,,,,0,0,0,0,5,0,,,243,0,12,255,319,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2228,E,1,0,E01,11,2,23,39,1,19,2,81,4,8,1,2,0,0,,,,,,,,0,0,0,0,0,0,,,193,0,7,200,249,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2229,B,1,0,B,36,3,36,103,3,14,2,108,4,2,0,1,0,1,,,,,,,,0,0,0,0,0,0,,,313,0,14,327,427,Grupo de recuento,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2230,B,1,0,B,24,0,45,57,3,4,1,75,19,7,0,0,1,0,,,,,,,,0,0,0,0,0,0,,,236,0,0,236,320,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2231,B,1,0,B,90,3,33,93,2,15,2,86,1,8,0,0,0,0,,,,,,,,0,0,0,0,4,1,,,338,0,32,370,507,Grupo de recuento,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2231,C,1,0,C01,79,1,57,109,0,3,2,101,4,10,0,1,0,0,,,,,,,,0,0,0,0,2,1,,,370,0,26,396,506,Grupo de recuento,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2232,B,1,0,B,121,3,57,119,1,6,6,120,7,21,0,0,0,1,,,,,,,,0,0,0,0,5,0,,,467,0,0,467,709,Acta casilla,Anulada,"TEE/JIN/002/2018, TEE/JIN/025/2018, TEE/JIN/027/2018, TEE/JEC/099/2018, TEE/JEC/113/2018, ACUMULADOS",
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2232,C,1,0,C01,126,6,61,139,0,17,3,95,16,12,0,1,1,0,,,,,,,,0,0,0,0,2,2,,,481,0,36,517,708,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2233,B,1,0,B,87,5,89,181,0,2,0,15,7,2,0,0,0,0,,,,,,,,0,0,0,0,0,0,,,388,0,12,400,545,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2233,C,1,0,C01,72,21,59,170,1,0,4,36,4,0,0,0,0,0,,,,,,,,0,0,0,0,2,0,,,369,0,19,388,544,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2234,B,1,0,B,14,3,77,77,8,5,2,168,4,15,0,0,0,0,,,,,,,,0,0,0,0,0,3,,,376,0,17,393,544,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2234,C,1,0,C01,22,6,85,95,2,8,2,136,3,18,0,0,1,0,,,,,,,,0,0,0,0,4,2,,,384,0,20,404,544,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2235,B,1,0,B,70,95,20,0,0,3,1,90,0,12,0,0,0,0,,,,,,,,0,0,0,0,0,0,,,291,0,0,291,474,Acta casilla,Anulada,"TEE/JIN/002/2018, TEE/JIN/025/2018, TEE/JIN/027/2018, TEE/JEC/099/2018, TEE/JEC/113/2018, ACUMULADOS",
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2235,C,1,0,C01,75,11,33,88,3,5,4,65,1,24,0,1,1,0,,,,,,,,0,0,0,0,2,1,,,314,0,10,324,473,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2236,B,1,0,B,85,16,50,94,5,2,2,142,5,6,0,0,0,3,,,,,,,,0,0,0,0,3,5,,,418,0,32,450,584,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2237,B,1,0,B,35,19,63,100,4,33,17,145,29,17,0,0,0,1,,,,,,,,0,0,0,0,2,4,,,469,0,26,495,720,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2237,C,1,0,C01,58,17,47,81,3,38,12,166,28,26,0,0,2,0,,,,,,,,0,0,0,0,2,2,,,482,0,18,500,720,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2238,B,1,0,B,103,16,76,149,5,38,5,103,7,19,2,0,0,0,,,,,,,,0,0,0,0,3,3,,,529,0,28,557,724,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2238,C,1,0,C01,117,19,70,144,3,25,5,114,7,10,0,0,0,0,,,,,,,,0,0,0,0,6,0,,,520,0,24,544,723,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2239,B,1,0,B,174,5,8,128,5,11,4,100,9,12,0,0,0,0,,,,,,,,0,0,0,0,4,2,,,462,0,24,486,660,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2239,C,1,0,C01,192,2,12,104,1,18,3,105,4,4,0,1,0,0,,,,,,,,0,0,0,0,0,4,,,450,0,8,458,660,Grupo de recuento,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2240,B,1,0,B,33,18,64,90,2,26,6,115,23,3,0,1,1,0,,,,,,,,0,0,0,0,1,2,,,385,0,20,405,530,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2240,C,1,0,C01,43,18,69,80,3,43,0,95,28,3,0,0,0,1,,,,,,,,0,0,0,0,4,0,,,387,0,18,405,529,Grupo de recuento,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2241,B,1,0,B,101,10,101,113,1,8,2,100,10,1,0,0,11,1,,,,,,,,0,0,0,0,3,1,,,463,0,26,489,669,Grupo de recuento,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2241,C,1,0,C01,99,21,65,131,3,2,3,135,18,6,0,0,0,0,,,,,,,,0,0,0,0,2,1,,,486,0,25,511,668,Grupo de recuento,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2242,B,1,0,B,40,7,150,162,3,16,3,134,8,10,1,0,0,0,,,,,,,,0,0,0,0,7,1,,,542,0,11,553,727,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2243,B,1,0,B,82,1,115,58,4,10,3,86,2,9,1,0,1,0,,,,,,,,0,0,0,0,0,1,,,373,0,19,392,528,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2244,B,1,0,B,76,10,85,75,3,7,27,127,6,5,0,0,0,1,,,,,,,,0,0,0,0,3,1,,,426,0,23,449,615,Grupo de recuento,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2244,C,1,0,C01,88,1,100,64,3,16,23,106,9,5,0,0,0,0,,,,,,,,0,0,0,0,4,1,,,420,1,0,421,614,Acta casilla,Anulada,"TEE/JIN/002/2018, TEE/JIN/025/2018, TEE/JIN/027/2018, TEE/JEC/099/2018, TEE/JEC/113/2018, ACUMULADOS",
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2245,B,1,0,B,88,3,17,74,2,6,2,59,6,4,0,0,0,0,,,,,,,,0,0,0,0,3,2,,,266,0,26,292,407,Grupo de recuento,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2246,B,1,0,B,60,2,6,63,1,4,5,53,7,3,0,0,0,0,,,,,,,,0,0,0,0,1,1,,,206,0,8,214,295,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2247,B,1,0,B,104,14,39,133,3,0,6,131,13,13,1,2,2,1,,,,,,,,0,0,0,0,1,11,,,474,0,0,474,636,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2247,C,1,0,C01,94,13,19,129,3,13,2,133,5,16,0,1,0,1,,,,,,,,0,0,0,0,0,1,,,430,0,43,473,636,Grupo de recuento,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2247,C,2,0,C02,93,6,27,135,4,15,3,160,5,8,0,0,1,0,,,,,,,,0,0,0,0,1,1,,,459,0,12,471,636,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2248,B,1,0,B,58,3,37,77,5,22,5,64,1,3,0,0,3,4,,,,,,,,0,0,0,0,1,0,,,283,0,32,315,439,Grupo de recuento,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2248,C,1,0,C01,32,3,57,80,2,5,1,91,5,4,0,0,6,13,,,,,,,,0,0,0,0,1,0,,,300,0,0,300,438,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2249,B,1,0,B,90,20,20,114,0,10,2,67,12,20,0,1,3,3,,,,,,,,0,0,0,0,0,0,,,362,0,13,375,493,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2249,C,1,0,C01,95,25,16,120,2,14,1,73,11,15,0,0,0,0,,,,,,,,0,0,0,0,6,1,,,379,0,0,379,492,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2250,B,1,0,B,115,0,79,158,1,36,4,83,0,5,0,1,0,0,,,,,,,,0,0,0,0,0,0,,,482,0,0,482,670,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2251,B,1,0,B,46,7,23,63,2,8,1,121,3,5,0,0,1,0,,,,,,,,0,0,0,0,1,2,,,283,0,8,291,374,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2252,B,1,0,B,73,3,57,92,1,25,2,40,3,18,0,0,0,0,,,,,,,,0,0,0,0,1,1,,,316,0,15,331,444,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2253,B,1,0,B,33,1,1,63,2,7,2,52,3,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,,,165,0,0,165,258,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2254,B,1,0,B,157,5,97,76,1,17,2,60,1,9,0,0,0,0,,,,,,,,0,0,0,0,1,0,,,426,0,17,443,586,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2255,B,1,0,B,102,0,57,64,5,27,3,55,2,7,0,0,0,1,,,,,,,,0,0,0,0,74,57,,,454,0,0,454,458,Acta casilla,Anulada,"TEE/JIN/002/2018, TEE/JIN/025/2018, TEE/JIN/027/2018, TEE/JEC/099/2018, TEE/JEC/113/2018, ACUMULADOS",
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2256,B,1,0,B,49,0,59,70,2,13,2,18,0,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,,,214,0,0,214,276,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2257,B,1,0,B,68,5,22,76,4,26,12,201,31,20,0,0,1,0,,,,,,,,0,0,0,0,0,3,,,469,0,9,478,650,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2257,E,1,0,E01,47,3,71,38,2,5,4,53,2,2,0,0,0,1,,,,,,,,0,0,0,0,2,0,,,230,0,18,248,320,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2258,B,1,0,B,58,2,13,54,1,54,1,53,2,1,0,3,1,0,,,,,,,,0,0,0,0,4,0,,,247,0,18,265,343,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2259,B,1,0,B,40,1,26,33,0,1,1,40,2,0,0,1,0,0,,,,,,,,0,0,0,0,0,0,,,145,0,5,150,199,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2259,E,1,0,E01,36,5,7,21,0,1,1,27,0,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,,,99,0,0,99,128,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2260,B,1,0,B,35,6,23,36,1,8,3,80,7,7,0,0,0,1,,,,,,,,0,0,0,0,0,3,,,210,0,6,216,323,Acta casilla,,,
12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2261,B,1,0,B,25,9,18,15,0,1,1,37,3,0,1,1,0,0,,,,,,,,0,0,0,0,1,1,,,113,0,12,125,164,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2262,B,1,0,B,4,107,73,0,2,6,0,99,23,0,1,0,0,0,,,,,,,,5,0,0,0,0,4,,,324,0,12,336,562,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2262,C,1,0,C01,6,117,78,0,1,3,5,73,29,0,0,1,1,0,,,,,,,,4,0,0,1,0,4,,,323,0,25,348,562,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2262,C,2,0,C02,3,141,73,0,1,8,1,83,10,0,0,0,2,0,,,,,,,,0,0,0,0,0,1,,,323,0,12,335,561,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2263,B,1,0,B,6,135,167,0,0,7,2,38,2,0,0,1,0,0,,,,,,,,1,1,0,0,0,0,,,360,0,22,382,546,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2263,C,1,0,C01,7,193,115,0,0,10,3,27,5,0,0,0,0,1,,,,,,,,0,0,0,1,0,1,,,363,0,6,369,545,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2264,B,1,0,B,8,207,196,0,2,14,2,41,4,0,0,0,0,2,,,,,,,,1,4,1,0,0,0,,,482,0,21,503,724,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2264,C,1,0,C01,15,212,214,0,1,13,1,39,11,0,0,2,0,0,,,,,,,,6,0,0,1,0,1,,,516,0,19,535,724,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2265,B,1,0,B,6,164,157,0,2,6,4,78,16,0,0,1,0,0,,,,,,,,7,0,0,1,0,2,,,444,0,24,468,712,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2265,C,1,0,C01,8,161,145,0,0,7,2,83,10,0,0,1,0,0,,,,,,,,0,0,0,0,0,0,,,417,0,11,428,712,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2265,C,2,0,C02,4,148,160,0,1,7,3,97,14,0,0,0,0,1,,,,,,,,1,0,0,0,0,1,,,437,0,22,459,711,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2266,B,1,0,B,15,140,163,0,3,6,1,52,4,0,0,2,1,0,,,,,,,,4,2,0,1,0,1,,,395,0,25,420,685,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2266,C,1,0,C01,33,169,157,0,1,9,0,42,5,0,0,1,1,0,,,,,,,,2,1,0,1,0,1,,,423,0,15,438,685,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2267,B,1,0,B,5,176,181,0,1,1,2,85,7,0,1,0,1,0,,,,,,,,5,1,0,0,0,0,,,466,0,26,492,709,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2267,C,1,0,C01,5,222,139,0,2,6,1,74,8,0,0,0,2,0,,,,,,,,2,0,0,2,0,1,,,464,0,18,482,709,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2268,B,1,0,B,9,223,150,0,0,4,3,45,4,0,0,1,0,0,,,,,,,,2,0,0,1,0,0,,,442,0,22,464,678,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2268,C,1,0,C01,11,201,179,0,1,8,1,44,3,0,0,0,2,0,,,,,,,,1,1,0,1,0,1,,,454,0,15,469,678,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2269,B,1,0,B,0,144,147,0,1,4,4,42,4,0,0,0,0,0,,,,,,,,1,2,0,0,0,0,,,349,0,26,375,611,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2269,C,1,0,C01,4,173,126,0,0,1,1,65,0,0,0,0,7,0,,,,,,,,0,0,0,0,0,0,,,377,0,27,404,610,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2269,C,2,0,C02,2,175,123,0,1,1,0,51,1,0,0,0,3,0,,,,,,,,1,1,0,0,0,1,,,360,0,34,394,610,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2269,C,3,0,C03,2,165,154,0,4,5,0,52,6,0,0,0,8,0,,,,,,,,4,0,1,2,0,0,,,403,0,11,414,610,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2270,B,1,0,B,8,258,129,0,1,10,0,36,12,0,1,0,1,0,,,,,,,,2,3,0,0,0,1,,,462,0,26,488,715,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2270,C,1,0,C01,10,223,147,0,1,4,3,35,14,0,0,0,0,0,,,,,,,,3,1,0,2,0,1,,,444,0,23,467,715,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2270,S,1,0,SMR01,1,28,9,0,0,3,1,25,3,0,0,0,0,0,,,,,,,,0,0,0,0,0,1,,,71,0,1,72,0,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2271,B,1,0,B,3,161,113,0,0,18,1,61,3,0,0,0,1,0,,,,,,,,0,2,0,0,0,1,,,364,0,17,381,618,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2271,C,1,0,C01,9,153,108,0,3,18,1,76,6,0,0,1,0,0,,,,,,,,1,0,0,1,0,0,,,377,0,18,395,617,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2272,B,1,0,B,3,126,7,0,2,11,2,43,2,0,0,0,1,0,,,,,,,,0,0,0,0,0,1,,,198,0,11,209,460,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2272,C,1,0,C01,1,113,108,0,1,10,4,51,0,0,1,0,2,1,,,,,,,,1,0,0,2,0,0,,,295,0,12,307,460,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2273,B,1,0,B,2,80,97,0,3,2,3,32,3,0,0,0,0,0,,,,,,,,1,0,0,2,0,2,,,227,0,17,244,443,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2273,C,1,0,C01,1,99,93,0,1,6,1,45,3,0,0,0,0,0,,,,,,,,1,0,1,0,0,1,,,252,0,11,263,443,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2274,B,1,0,B,4,137,97,0,0,6,2,29,1,0,0,0,0,0,,,,,,,,1,1,0,1,0,0,,,279,0,16,295,489,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2274,C,1,0,C01,2,144,123,0,0,4,0,28,9,0,0,0,0,1,,,,,,,,3,1,0,1,0,0,,,316,0,6,322,488,Acta casilla,,,
12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2275,B,1,0,B,0,10,89,0,2,0,1,88,0,0,1,0,0,0,,,,,,,,0,0,0,0,0,0,,,191,0,0,191,324,Grupo de recuento,Anulada,TEE/JIN/053/2018 Y ACUMULADO,
12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2276,B,1,0,B,11,21,34,0,6,7,2,175,9,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,,,265,0,5,270,675,Acta casilla,,,
12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2277,B,1,0,B,1,58,17,0,7,0,0,54,3,0,0,0,26,3,,,,,,,,1,0,0,0,0,2,,,172,0,5,177,333,Grupo de recuento,,,
12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2277,E,1,0,E01,3,44,12,0,0,2,0,3,1,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,,,65,0,5,70,142,Acta casilla,,,
12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2278,B,1,0,B,1,1,15,0,5,1,13,96,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,5,,,137,0,4,141,326,Acta casilla,,,
12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2279,B,1,0,B,2,36,132,0,1,3,0,24,4,0,0,0,0,0,,,,,,,,2,0,0,0,0,0,,,204,0,3,207,375,Acta casilla,,,
12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2279,E,1,0,E01,1,16,42,0,0,1,2,43,7,0,0,0,3,0,,,,,,,,0,0,0,0,0,0,,,115,0,3,118,171,Grupo de recuento,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2280,B,1,0,B,7,46,91,0,1,0,0,80,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,,,225,0,14,239,407,Acta casilla,,,
12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2281,B,1,0,B,7,42,51,0,2,2,4,44,3,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,,,155,0,2,157,238,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2283,B,1,0,B,2,65,58,0,0,4,4,21,3,0,0,0,0,0,,,,,,,,2,0,0,0,0,1,,,160,0,11,171,265,Grupo de recuento,,,
12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2284,B,1,0,B,0,22,42,0,0,2,1,22,2,0,0,1,0,0,,,,,,,,0,0,0,0,0,0,,,92,2,0,94,147,Acta casilla,,,
12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2285,B,1,0,B,0,160,133,0,2,0,2,73,0,0,4,1,0,0,,,,,,,,0,0,0,0,0,0,,,375,0,21,396,607,Acta casilla,,,
12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2286,B,1,0,B,5,41,109,0,7,0,2,137,12,0,0,3,0,0,,,,,,,,2,0,0,1,0,4,,,323,0,10,333,566,Acta casilla,,,
12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2288,B,1,0,B,0,46,46,0,0,1,0,2,3,0,0,0,0,0,,,,,,,,0,0,0,2,0,0,,,100,0,2,102,138,Acta casilla,,,
12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2289,B,1,0,B,5,10,154,0,2,1,2,32,3,0,0,0,0,0,,,,,,,,2,0,0,2,0,0,,,213,0,5,218,461,Acta casilla,,,
12,GUERRERO,11,ZIHUATANEJO DE AZUETA,58,TECPAN DE GALEANA,2290,B,1,0,B,3,21,33,0,1,3,0,26,6,0,0,6,0,4,,,,,,,,0,0,0,0,0,3,,,106,0,4,110,220,Acta casilla,,,
